Duration (hh:mm:ss.ms),Trial ID,Song_x,Valence,Arousal,Quadrant Color,Song_y,Tempo (bpm),Tempo Std Dev,Mean BPM,Coefficient of Variation,Rolling Coefficient of Variation,Instantaneous Rate of Tempo Change,Timestamp,Rate_of_Tempo_Change,ABSOLUTE RATE CHANGE,Tempo_Acceleration,Tempo_Change_Percentage,ABSOLUTE CHANGE PERCENTAGE,abs tempo change percentage,Arousal_Change,ABSOLUTE AROUSAL CHANGE,Tempo_Change_Category,Arousal_Response_Category,Normalized_Rate_of_Tempo_Change,Normalized_Tempo_Change_Percentage,Source_File
000:00:25.567000,8.2.csv,Audio File 8.mp3,0.302919108,-0.437482885,Blue,Audio File 8,120.1853198,1.577023335,118.3643301,0.023255814,0.022483352,23.34602171,25.567,2.73148454,2.73148454,199.5386471,2.325581395,2.325581395,2.325581395,-0.11077411,0.11077411,Small Change (0-5%),Increase in Tempo → Decrease in Arousal,0.4476925370733181,0.2836188937263602,8.csv
000:00:26.966000,8.4.csv,Audio File 8.mp3,0.25483871,0.017870968,Green,Audio File 8,120.1853198,1.577023335,119.2748249,0.0,0.017869508,0.0,26.966,0.0,0.0,-16.68764954,0.0,0.0,0.0,0.455353853,0.455353853,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:27.315000,8.2.csv,Audio File 8.mp3,0.184621283,-0.181170929,Blue,Audio File 8,120.1853198,0.0,120.1853198,0.0,0.00884841,0.0,27.315,0.0,0.0,0.0,0.0,0.0,0.0,-0.199041897,0.199041897,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:27.930000,8.5.csv,Audio File 8.mp3,0.480645161,-0.627290323,Blue,Audio File 8,120.1853198,0.0,120.1853198,0.0,0.004407254,0.0,27.93,0.0,0.0,0.0,0.0,0.0,0.0,-0.446119393,0.446119393,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:28.196000,8.4.csv,Audio File 8.mp3,0.138709677,0.208193548,Green,Audio File 8,120.1853198,0.0,120.1853198,0.0,0.0,0.0,28.196,0.0,0.0,0.0,0.0,0.0,0.0,0.835483871,0.835483871,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:33.734000,8.3.csv,Audio File 8.mp3,0.418648567,-0.380720788,Blue,Audio File 8,117.4538352,1.577023335,119.2748249,-0.022727273,0.004407254,-0.493225811,33.734,-2.73148454,2.73148454,-0.089062082,-2.272727273,2.272727273,2.272727273,-0.588914337,0.588914337,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal,0.416166424758228,0.2541964433853568,8.csv
000:00:36.262000,8.17.csv,Audio File 8.mp3,0.305194805,-0.36038961,Blue,Audio File 8,126.0480183,4.391131676,121.2290578,0.073170732,0.016481179,3.399597732,36.262,8.594183065,8.594183065,1.53988273,7.317073171,7.317073171,7.317073171,0.020331178,0.020331178,Moderate Change (5-15%),Increase in Tempo → Increase in Arousal,0.4815254380950942,0.3155571409190533,8.csv
000:00:36.423000,8.1.csv,Audio File 8.mp3,0.435047951,-0.287544319,Blue,Audio File 8,126.0480183,4.961853906,123.1832906,0.0,0.029907929,0.0,36.423,0.0,0.0,-21.11551386,0.0,0.0,0.0,0.072845292,0.072845292,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:37.621000,8.1.csv,Audio File 8.mp3,0.418773612,-0.075977913,Blue,Audio File 8,184.5703125,33.78786231,145.5554497,0.464285714,0.102877516,48.84999516,37.621,58.52229421,58.52229421,40.77628979,46.42857143,46.42857143,46.42857143,0.211566405,0.211566405,Large Change (>15%),Increase in Tempo → Increase in Arousal,0.7696543322160859,0.5658135282938013,8.csv
000:00:39.727000,8.4.csv,Audio File 8.mp3,0.158064516,0.356580645,Green,Audio File 8,120.1853198,35.60116441,143.6012169,-0.348837209,0.173442548,-30.57217129,39.727,-64.38499273,64.38499273,-37.71232975,-34.88372093,34.88372093,34.88372093,0.432558559,0.432558559,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.0603717286225384,0.0455337783230773,8.csv
000:00:40.325000,8.4.csv,Audio File 8.mp3,0.093548387,0.337225806,Green,Audio File 8,120.1853198,0.0,120.1853198,0.0,0.170116271,0.0,40.325,0.0,0.0,51.12403225,0.0,0.0,0.0,-0.019354839,0.019354839,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:41.230000,8.4.csv,Audio File 8.mp3,0.070967742,0.511419355,Green,Audio File 8,123.046875,1.652119684,122.0930233,0.0,0.009056614,0.0,41.23,2.861555233,2.861555233,3.493855783,2.380952381,2.380952381,2.380952381,0.174193548,0.174193548,Small Change (0-5%),Increase in Tempo → Increase in Arousal,0.4484431587986784,0.2839731870553955,8.csv
000:00:42.849000,8.3.csv,Audio File 8.mp3,0.407959667,-0.307679974,Blue,Audio File 8,105.46875,10.1487352,117.1875,-0.142857143,0.037924128,-10.85739654,42.849,-17.578125,17.578125,-8.659256346,-14.28571429,14.28571429,14.28571429,-0.819099329,0.819099329,Moderate Change (5-15%),Decrease in Tempo → Decrease in Arousal,0.3304883167935896,0.1773308957516151,8.csv
000:00:42.882000,8.4.csv,Audio File 8.mp3,0.103225806,0.534,Green,Audio File 8,105.46875,10.1487352,111.328125,0.0,0.063764919,0.0,42.882,0.0,0.0,329.0120164,0.0,0.0,0.0,0.841679974,0.841679974,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:42.967000,8.17.csv,Audio File 8.mp3,0.275974026,-0.12987013,Blue,Audio File 8,105.46875,0.0,105.46875,0.0,0.05925437,0.0,42.967,0.0,0.0,0.0,0.0,0.0,0.0,-0.66387013,0.66387013,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:43.053000,8.2.csv,Audio File 8.mp3,0.08165836,0.099238732,Green,Audio File 8,105.46875,0.0,105.46875,0.0,0.030386856,0.0,43.053,0.0,0.0,0.0,0.0,0.0,0.0,0.229108861,0.229108861,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:43.114000,8.20.csv,Audio File 8.mp3,0.350649351,-0.428571429,Blue,Audio File 8,105.46875,0.0,105.46875,0.0,0.0,0.0,43.114,0.0,0.0,0.0,0.0,0.0,0.0,-0.52781016,0.52781016,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:43.357000,8.5.csv,Audio File 8.mp3,0.538709677,-0.404709677,Blue,Audio File 8,105.46875,0.0,105.46875,0.0,0.0,0.0,43.357,0.0,0.0,0.0,0.0,0.0,0.0,0.023861751,0.023861751,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:43.437000,8.17.csv,Audio File 8.mp3,0.279220779,0.042207792,Green,Audio File 8,105.46875,0.0,105.46875,0.0,0.0,0.0,43.437,0.0,0.0,0.0,0.0,0.0,0.0,0.44691747,0.44691747,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:43.497000,8.4.csv,Audio File 8.mp3,0.090322581,0.634,Green,Audio File 8,105.46875,0.0,105.46875,0.0,0.0,0.0,43.497,0.0,0.0,0.0,0.0,0.0,0.0,0.591792208,0.591792208,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:43.499000,8.16.csv,Audio File 8.mp3,0.401576564,-0.574160004,Blue,Audio File 8,105.46875,0.0,105.46875,0.0,0.0,0.0,43.499,0.0,0.0,0.0,0.0,0.0,0.0,-1.208160004,1.208160004,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:43.615000,8.11.csv,Audio File 8.mp3,0.292578389,-0.024430408,Blue,Audio File 8,178.205819,41.99476635,129.7144397,0.689655172,0.107915938,627.043698,43.615,72.73706897,72.73706897,5405.549121,68.96551724,68.96551724,68.96551724,0.549729596,0.549729596,Large Change (>15%),Increase in Tempo → Increase in Arousal,0.851686022136884,0.7100170206663603,8.csv
000:00:43.684000,8.7.csv,Audio File 8.mp3,0.325806452,-0.510403226,Blue,Audio File 8,178.205819,41.99476635,153.9601293,0.0,0.19883724,0.0,43.684,0.0,0.0,-9087.589826,0.0,0.0,0.0,-0.485972818,0.485972818,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:43.787000,8.15.csv,Audio File 8.mp3,0.435064935,-0.506493506,Blue,Audio File 8,178.205819,0.0,178.205819,0.0,0.19883724,0.0,43.787,0.0,0.0,0.0,0.0,0.0,0.0,0.003909719,0.003909719,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:43.932000,8.6.csv,Audio File 8.mp3,0.514230667,-0.651654468,Blue,Audio File 8,178.205819,0.0,178.205819,0.0,0.090921302,0.0,43.932,0.0,0.0,0.0,0.0,0.0,0.0,-0.145160961,0.145160961,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:43.984000,8.2.csv,Audio File 8.mp3,-0.008160359,0.259159866,Yellow,Audio File 8,178.205819,0.0,178.205819,0.0,0.0,0.0,43.984,0.0,0.0,0.0,0.0,0.0,0.0,0.910814334,0.910814334,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:44.068000,8.8.csv,Audio File 8.mp3,0.471953246,-0.296155389,Blue,Audio File 8,178.205819,0.0,178.205819,0.0,0.0,0.0,44.068,0.0,0.0,0.0,0.0,0.0,0.0,-0.555315255,0.555315255,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:44.074000,8.4.csv,Audio File 8.mp3,0.080645161,0.727548387,Green,Audio File 8,178.205819,0.0,178.205819,0.0,0.0,0.0,44.074,0.0,0.0,0.0,0.0,0.0,0.0,1.023703776,1.023703776,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:44.103000,8.20.csv,Audio File 8.mp3,0.324675325,-0.165584416,Blue,Audio File 8,178.205819,0.0,178.205819,0.0,0.0,0.0,44.103,0.0,0.0,0.0,0.0,0.0,0.0,-0.893132803,0.893132803,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:44.201000,8.19.csv,Audio File 8.mp3,0.529220779,-0.37012987,Blue,Audio File 8,178.205819,0.0,178.205819,0.0,0.0,0.0,44.201,0.0,0.0,0.0,0.0,0.0,0.0,-0.204545455,0.204545455,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:44.442000,8.17.csv,Audio File 8.mp3,0.305194805,0.123376623,Green,Audio File 8,178.205819,0.0,178.205819,0.0,0.0,0.0,44.442,0.0,0.0,0.0,0.0,0.0,0.0,0.493506494,0.493506494,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:44.510000,8.11.csv,Audio File 8.mp3,0.233927363,0.203406271,Green,Audio File 8,184.5703125,3.674542055,180.3273168,0.035714286,0.006792356,93.59549315,44.51,6.364493534,6.364493534,1376.404311,3.571428571,3.571428571,3.571428571,0.080029648,0.080029648,Small Change (0-5%),Increase in Tempo → Increase in Arousal,0.4686581782675707,0.2915904935720667,8.csv
000:00:44.690000,8.10.csv,Audio File 8.mp3,0.393038237,-0.615667201,Blue,Audio File 8,184.5703125,3.674542055,182.4488147,0.0,0.013505731,0.0,44.69,0.0,0.0,-519.974962,0.0,0.0,0.0,-0.819073472,0.819073472,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:44.704000,8.20.csv,Audio File 8.mp3,0.340909091,-0.061688312,Blue,Audio File 8,184.5703125,0.0,184.5703125,0.0,0.013505731,0.0,44.704,0.0,0.0,0.0,0.0,0.0,0.0,0.55397889,0.55397889,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:44.822000,8.10.csv,Audio File 8.mp3,0.393038237,-0.615667201,Blue,Audio File 8,184.5703125,0.0,184.5703125,0.0,0.006713375,0.0,44.822,0.0,0.0,0.0,0.0,0.0,0.0,-0.55397889,0.55397889,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:44.843000,8.15.csv,Audio File 8.mp3,0.451298701,-0.363636364,Blue,Audio File 8,184.5703125,0.0,184.5703125,0.0,0.0,0.0,44.843,0.0,0.0,0.0,0.0,0.0,0.0,0.252030838,0.252030838,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:44.885000,8.13.csv,Audio File 8.mp3,0.321621448,-0.599931422,Blue,Audio File 8,184.5703125,0.0,184.5703125,0.0,0.0,0.0,44.885,0.0,0.0,0.0,0.0,0.0,0.0,-0.236295058,0.236295058,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:44.890000,8.4.csv,Audio File 8.mp3,0.096774194,0.966258065,Green,Audio File 8,184.5703125,0.0,184.5703125,0.0,0.0,0.0,44.89,0.0,0.0,0.0,0.0,0.0,0.0,1.566189486,1.566189486,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:44.915000,8.3.csv,Audio File 8.mp3,0.406178184,-0.188320596,Blue,Audio File 8,184.5703125,0.0,184.5703125,0.0,0.0,0.0,44.915,0.0,0.0,0.0,0.0,0.0,0.0,-1.15457866,1.15457866,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:44.975000,8.12.csv,Audio File 8.mp3,0.360340085,-0.394298575,Blue,Audio File 8,184.5703125,0.0,184.5703125,0.0,0.0,0.0,44.975,0.0,0.0,0.0,0.0,0.0,0.0,-0.205977979,0.205977979,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:45.036000,8.5.csv,Audio File 8.mp3,0.54516129,-0.098258065,Blue,Audio File 8,184.5703125,0.0,184.5703125,0.0,0.0,0.0,45.036,0.0,0.0,0.0,0.0,0.0,0.0,0.29604051,0.29604051,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:45.135000,8.8.csv,Audio File 8.mp3,0.44674268,0.036165702,Green,Audio File 8,184.5703125,0.0,184.5703125,0.0,0.0,0.0,45.135,0.0,0.0,0.0,0.0,0.0,0.0,0.134423767,0.134423767,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:45.465000,8.3.csv,Audio File 8.mp3,0.406178184,-0.006609303,Blue,Audio File 8,184.5703125,0.0,184.5703125,0.0,0.0,0.0,45.465,0.0,0.0,0.0,0.0,0.0,0.0,-0.042775005,0.042775005,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:45.497000,8.4.csv,Audio File 8.mp3,0.070967742,0.921096774,Green,Audio File 8,184.5703125,0.0,184.5703125,0.0,0.0,0.0,45.497,0.0,0.0,0.0,0.0,0.0,0.0,0.927706077,0.927706077,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:45.576000,8.5.csv,Audio File 8.mp3,0.574193548,0.069483871,Green,Audio File 8,178.205819,3.674542055,182.4488147,-0.034482759,0.006713375,-80.5632093,45.576,-6.364493534,6.364493534,-1019.787459,-3.448275862,3.448275862,3.448275862,-0.851612903,0.851612903,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal,0.3952007835639753,0.2466746516831193,8.csv
000:00:45.866000,8.12.csv,Audio File 8.mp3,0.332833208,-0.189247312,Blue,Audio File 8,178.205819,3.674542055,180.3273168,0.0,0.013505731,0.0,45.866,0.0,0.0,277.80417,0.0,0.0,0.0,-0.258731183,0.258731183,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:46.633000,8.6.csv,Audio File 8.mp3,0.497920447,-0.305062285,Blue,Audio File 8,178.205819,0.0,178.205819,0.0,0.013505731,0.0,46.633,0.0,0.0,0.0,0.0,0.0,0.0,-0.115814973,0.115814973,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:48.064000,8.3.csv,Audio File 8.mp3,0.390144835,0.137690841,Green,Audio File 8,120.1853198,33.49815083,158.8656526,-0.325581395,0.077078476,-40.54542222,48.064,-58.0204992,58.0204992,-28.33362839,-32.55813953,32.55813953,32.55813953,0.442753126,0.442753126,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.0971004259512526,0.0604140980657756,8.csv
000:00:53.089000,8.1.csv,Audio File 8.mp3,0.425748329,0.091415286,Green,Audio File 8,178.205819,33.49815083,158.8656526,0.482758621,0.140572239,11.546368,53.089,58.0204992,58.0204992,10.36652542,48.27586207,48.27586207,48.27586207,-0.046275555,0.046275555,Large Change (>15%),Increase in Tempo → Decrease in Arousal,0.7667585358802935,0.5776334866839458,8.csv
000:00:53.691000,8.4.csv,Audio File 8.mp3,0.135483871,0.824322581,Green,Audio File 8,105.46875,38.45698236,134.6199629,-0.408163265,0.235795814,-120.825696,53.691,-72.73706897,72.73706897,-219.8871494,-40.81632653,40.81632653,40.81632653,0.732907294,0.732907294,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.0121729396946619,0.0075737790578085,8.csv
000:00:55.803000,8.4.csv,Audio File 8.mp3,0.448387097,0.814645161,Green,Audio File 8,101.3327206,43.23821842,128.3357632,-0.039215686,0.277814629,-1.958347259,55.803,-4.136029412,4.136029412,56.28188859,-3.921568627,3.921568627,3.921568627,-0.009677419,0.009677419,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal,0.4080609717091956,0.2436462701888805,8.csv
000:00:56.634000,8.4.csv,Audio File 8.mp3,0.535483871,0.856580645,Green,Audio File 8,178.205819,43.23821842,128.3357632,0.75862069,0.319833444,92.50673692,56.634,76.87309838,76.87309838,113.6763949,75.86206897,75.86206897,75.86206897,0.041935484,0.041935484,Large Change (>15%),Increase in Tempo → Increase in Arousal,0.8755545313319198,0.7541448653698222,8.csv
000:00:57.244000,8.4.csv,Audio File 8.mp3,0.541935484,0.792064516,Green,Audio File 8,178.205819,44.38270404,152.5814528,0.0,0.321569456,0.0,57.244,0.0,0.0,-151.6503884,0.0,0.0,0.0,-0.064516129,0.064516129,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:57.850000,8.15.csv,Audio File 8.mp3,0.454545455,-0.081168831,Blue,Audio File 8,178.205819,0.0,178.205819,0.0,0.209264522,0.0,57.85,0.0,0.0,0.0,0.0,0.0,0.0,-0.873233347,0.873233347,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:57.996000,8.4.csv,Audio File 8.mp3,0.703225806,0.892064516,Green,Audio File 8,178.205819,0.0,178.205819,0.0,0.096959587,0.0,57.996,0.0,0.0,0.0,0.0,0.0,0.0,0.973233347,0.973233347,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:58.418000,8.15.csv,Audio File 8.mp3,0.415584416,0.038961039,Green,Audio File 8,178.205819,0.0,178.205819,0.0,0.0,0.0,58.418,0.0,0.0,0.0,0.0,0.0,0.0,-0.853103477,0.853103477,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:00:58.632000,8.4.csv,Audio File 8.mp3,0.761290323,0.908193548,Green,Audio File 8,105.46875,41.99476635,153.9601293,-0.408163265,0.090921302,-339.8928456,58.632,-72.73706897,72.73706897,-1588.284325,-40.81632653,40.81632653,40.81632653,0.869232509,0.869232509,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.0121729396946619,0.0075737790578085,8.csv
000:00:59.538000,8.4.csv,Audio File 8.mp3,0.816129032,0.950129032,Green,Audio File 8,178.205819,41.99476635,153.9601293,0.689655172,0.181842604,80.28374058,59.538,72.73706897,72.73706897,463.7710665,68.96551724,68.96551724,68.96551724,0.041935484,0.041935484,Large Change (>15%),Increase in Tempo → Increase in Arousal,0.851686022136884,0.7100170206663603,8.csv
000:01:00.780000,8.3.csv,Audio File 8.mp3,0.372330002,0.278428019,Green,Audio File 8,184.5703125,43.9474026,156.0816272,0.035714286,0.275698201,5.12439093,60.78,6.364493534,6.364493534,-60.51477428,3.571428571,3.571428571,3.571428571,-0.671701013,0.671701013,Small Change (0-5%),Increase in Tempo → Decrease in Arousal,0.4686581782675707,0.2915904935720667,8.csv
000:01:01.047000,8.4.csv,Audio File 8.mp3,0.822580645,0.895290323,Green,Audio File 8,184.5703125,3.674542055,182.4488147,0.0,0.191490274,0.0,61.047,0.0,0.0,-19.19247539,0.0,0.0,0.0,0.616862303,0.616862303,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:01:02.146000,8.3.csv,Audio File 8.mp3,0.33313737,0.41560223,Green,Audio File 8,143.5546875,23.68038213,170.8984375,-0.222222222,0.146756993,-37.32085987,62.146,-41.015625,41.015625,-33.95892618,-22.22222222,22.22222222,22.22222222,-0.479688092,0.479688092,Large Change (>15%),Decrease in Tempo → Decrease in Arousal,0.1952334312973451,0.126548852328469,8.csv
000:01:02.194000,8.19.csv,Audio File 8.mp3,0.538961039,-0.13961039,Blue,Audio File 8,143.5546875,23.68038213,157.2265625,0.0,0.103105768,0.0,62.194,0.0,0.0,777.517914,0.0,0.0,0.0,-0.55521262,0.55521262,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:01:03.948000,8.4.csv,Audio File 8.mp3,0.787096774,0.821096774,Green,Audio File 8,191.40625,27.62711249,159.5052083,0.333333333,0.15412742,27.28139253,63.948,47.8515625,47.8515625,15.55381558,33.33333333,33.33333333,33.33333333,0.960707164,0.960707164,Large Change (>15%),Increase in Tempo → Increase in Arousal,0.7080748721372723,0.482023156546433,8.csv
000:01:04.065000,8.3.csv,Audio File 8.mp3,0.249407657,0.577717207,Green,Audio File 8,191.40625,27.62711249,175.4557292,0.0,0.160425786,0.0,64.065,0.0,0.0,-233.1742951,0.0,0.0,0.0,-0.243379567,0.243379567,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:01:04.294000,8.4.csv,Audio File 8.mp3,0.85483871,0.898516129,Green,Audio File 8,191.40625,0.0,191.40625,0.0,0.110221415,0.0,64.294,0.0,0.0,0.0,0.0,0.0,0.0,0.320798922,0.320798922,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:01:04.498000,8.20.csv,Audio File 8.mp3,0.340909091,0.094155844,Green,Audio File 8,191.40625,0.0,191.40625,0.0,0.052486388,0.0,64.498,0.0,0.0,0.0,0.0,0.0,0.0,-0.804360285,0.804360285,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
000:01:04.585000,8.4.csv,Audio File 8.mp3,0.912903226,0.946903226,Green,Audio File 8,178.205819,7.621272411,187.0061063,-0.068965517,0.013584712,-151.7290924,64.585,-13.20043103,13.20043103,-1744.012556,-6.896551724,6.896551724,6.896551724,0.852747382,0.852747382,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal,0.3557514419839875,0.224610729350584,8.csv
000:01:05.051000,8.10.csv,Audio File 8.mp3,0.424082889,-0.315568893,Blue,Audio File 8,178.205819,7.621272411,182.6059626,0.0,0.027496767,0.0,65.051,0.0,0.0,325.5989106,0.0,0.0,0.0,-1.262472119,1.262472119,Small Change (0-5%),No Change,0.431929480915773,0.2687385740156546,8.csv
