Duration (hh:mm:ss.ms),Trial ID,Song_x,Valence,Arousal,Quadrant Color,Song_y,Tempo (bpm),Tempo Std Dev,Mean BPM,Coefficient of Variation,Rolling Coefficient of Variation,Instantaneous Rate of Tempo Change,Timestamp,Rate_of_Tempo_Change,ABSOLUTE RATE CHANGE,Tempo_Acceleration,Tempo_Change_Percentage,ABSOLUTE CHANGE PERCENTAGE,abs tempo change percentage,Arousal_Change,ABSOLUTE AROUSAL CHANGE,Tempo_Change_Category,Arousal_Response_Category,Normalized_Rate_of_Tempo_Change,Normalized_Tempo_Change_Percentage
000:00:28.083000,12.9.csv,Audio File 12.mp3,0.267393321,-0.485621521,Blue,Audio File 12,130.8139535,0.0,130.8139535,0.0,0.035347976,0.0,28.083,0.0,0,0,0.0,0,0,0.004638219,0.004638219,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:28.767000,12.9.csv,Audio File 12.mp3,0.26971243,-0.346474954,Blue,Audio File 12,130.8139535,0.0,130.8139535,0.0,0.0,0.0,28.767,0.0,0,0,0.0,0,0,0.139146568,0.139146568,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:28.819000,12.4.csv,Audio File 12.mp3,-0.312903226,-0.640193548,Red,Audio File 12,130.8139535,0.0,130.8139535,0.0,0.0,0.0,28.819,0.0,0,0,0.0,0,0,-0.293718595,0.293718595,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:29.461000,12.18.csv,Audio File 12.mp3,0.435260228,-0.470364222,Blue,Audio File 12,130.8139535,0.0,130.8139535,0.0,0.0,0.0,29.461,0.0,0,0,0.0,0,0,0.169829326,0.169829326,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:30.182000,12.4.csv,Audio File 12.mp3,-0.225806452,-0.585354839,Red,Audio File 12,127.8409091,1.716487983,129.8229387,-0.022727273,0.004407254,-4.123501245,30.182,-2.973044397,2.973044397,-5.71914181,-2.272727273,2.272727273,2.272727273,-0.114990616,0.114990616,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal,0.4550898654771836,0.34231309230268775
000:00:32.093000,12.18.csv,Audio File 12.mp3,0.230202129,-0.231129772,Blue,Audio File 12,119.6808511,5.764424076,126.1119045,-0.063829787,0.019643521,-4.270046063,32.093,-8.160058027,8.160058027,-0.076684887,-6.382978723,6.382978723,6.382978723,0.354225066,0.354225066,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal,0.41802235447058506,0.3050193050159069
000:00:32.610000,12.18.csv,Audio File 12.mp3,0.005614686,-0.221365101,Blue,Audio File 12,152.027027,16.82176144,133.1829291,0.27027027,0.061745417,62.56513726,32.61,32.34617596,32.34617596,129.2750161,27.02702703,27.02702703,27.02702703,0.009764671,0.009764671,Large Change (>15%),Increase in Tempo → Increase in Arousal,0.7074885832587633,0.6081602838488458
000:00:32.799000,12.9.csv,Audio File 12.mp3,0.248840445,-0.05890538,Blue,Audio File 12,152.027027,18.6750734,141.2449684,0.0,0.101410703,0.0,32.799,0.0,0,-331.0324723,0.0,0,0,0.162459721,0.162459721,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:33.256000,12.18.csv,Audio File 12.mp3,-0.165267064,-0.172541744,Red,Audio File 12,152.027027,0.0,152.027027,0.0,0.086174436,0.0,33.256,0.0,0,0,0.0,0,0,-0.113636364,0.113636364,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:34.066000,12.18.csv,Audio File 12.mp3,-0.277560785,-0.172541744,Red,Audio File 12,117.1875,20.11461031,140.4138514,-0.229166667,0.091823314,-43.01176176,34.066,-34.83952703,34.83952703,-53.10094045,-22.91666667,22.91666667,22.91666667,0,0,Large Change (>15%),No Change,0.22736515141270383,0.15500321746938214
000:00:35.503000,12.15.csv,Audio File 12.mp3,0.220779221,0.149350649,Green,Audio File 12,181.4516129,32.17005622,150.2220466,0.548387097,0.119134118,44.72102498,35.503,64.2641129,64.2641129,61.05273956,54.83870968,54.83870968,54.83870968,0.321892393,0.321892393,Large Change (>15%),Increase in Tempo → Increase in Arousal,0.9355810008280168,0.8605056669607606
000:00:35.649000,12.4.csv,Audio File 12.mp3,-0.15483871,-0.414387097,Red,Audio File 12,181.4516129,37.10290288,160.0302419,0.0,0.196417225,0.0,35.649,0.0,0,-306.3083903,0.0,0,0,-0.563737746,0.563737746,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:35.649000,12.2.csv,Audio File 12.mp3,0.064665625,-0.017549532,Blue,Audio File 12,181.4516129,0.0,181.4516129,0.0,0.148666451,0.0,35.649,0.0,0,,0.0,0,0,0.396837565,0.396837565,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:35.806000,12.1.csv,Audio File 12.mp3,0.377534937,-0.443879374,Blue,Audio File 12,181.4516129,0.0,181.4516129,0.0,0.077283107,0.0,35.806,0.0,0,,0.0,0,0,-0.426329842,0.426329842,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:35.863000,12.10.csv,Audio File 12.mp3,0.325433399,-0.264845293,Blue,Audio File 12,181.4516129,0.0,181.4516129,0.0,0.0,0.0,35.863,0.0,0,0,0.0,0,0,0.179034081,0.179034081,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:36.015000,12.19.csv,Audio File 12.mp3,0.394913575,-0.469514478,Blue,Audio File 12,181.4516129,0.0,181.4516129,0.0,0.0,0.0,36.015,0.0,0,0,0.0,0,0,-0.204669185,0.204669185,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:36.201000,12.8.csv,Audio File 12.mp3,0.360978307,-0.449050949,Blue,Audio File 12,181.4516129,0.0,181.4516129,0.0,0.0,0.0,36.201,0.0,0,0,0.0,0,0,0.020463529,0.020463529,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:36.371000,12.3.csv,Audio File 12.mp3,0.4150856,0.078901894,Green,Audio File 12,181.4516129,0.0,181.4516129,0.0,0.0,0.0,36.371,0.0,0,0,0.0,0,0,0.527952843,0.527952843,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:36.428000,12.16.csv,Audio File 12.mp3,-0.103896104,-0.285714286,Red,Audio File 12,181.4516129,0.0,181.4516129,0.0,0.0,0.0,36.428,0.0,0,0,0.0,0,0,-0.364616179,0.364616179,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:36.515000,12.2.csv,Audio File 12.mp3,0.014370139,0.127948124,Green,Audio File 12,117.1875,37.10290288,160.0302419,-0.354166667,0.077283107,-738.6679644,36.515,-64.2641129,64.2641129,-8490.436372,-35.41666667,35.41666667,35.41666667,0.41366241,0.41366241,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.01709075492903206,0.041586229055021184
000:00:36.668000,12.15.csv,Audio File 12.mp3,0.077922078,0.321428571,Green,Audio File 12,117.1875,37.10290288,138.608871,0.0,0.166509967,0.0,36.668,0.0,0,4827.895192,0.0,0,0,0.193480448,0.193480448,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:36.771000,12.1.csv,Audio File 12.mp3,0.377534937,-0.298875696,Blue,Audio File 12,117.1875,0.0,117.1875,0.0,0.166509967,0.0,36.771,0.0,0,0,0.0,0,0,-0.620304268,0.620304268,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:36.855000,12.4.csv,Audio File 12.mp3,-0.058064516,-0.262774194,Red,Audio File 12,117.1875,0.0,117.1875,0.0,0.08922686,0.0,36.855,0.0,0,0,0.0,0,0,0.036101503,0.036101503,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:37.006000,12.7.csv,Audio File 12.mp3,0.662384623,-0.411266533,Blue,Audio File 12,117.1875,0.0,117.1875,0.0,0.0,0.0,37.006,0.0,0,0,0.0,0,0,-0.14849234,0.14849234,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:37.066000,12.8.csv,Audio File 12.mp3,0.327083631,-0.20286856,Blue,Audio File 12,117.1875,0.0,117.1875,0.0,0.0,0.0,37.066,0.0,0,0,0.0,0,0,0.208397973,0.208397973,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:37.335000,12.13.csv,Audio File 12.mp3,-0.336743445,-0.151188434,Red,Audio File 12,117.1875,0.0,117.1875,0.0,0.0,0.0,37.335,0.0,0,0,0.0,0,0,0.051680126,0.051680126,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:37.845000,12.15.csv,Audio File 12.mp3,0.100649351,0.451298701,Green,Audio File 12,117.1875,0.0,117.1875,0.0,0.0,0.0,37.845,0.0,0,0,0.0,0,0,0.602487136,0.602487136,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:37.851000,12.6.csv,Audio File 12.mp3,-0.035917503,-0.013478516,Red,Audio File 12,117.1875,0.0,117.1875,0.0,0.0,0.0,37.851,0.0,0,0,0.0,0,0,-0.464777217,0.464777217,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:37.856000,12.4.csv,Audio File 12.mp3,-0.029032258,0.046903226,Yellow,Audio File 12,117.1875,0.0,117.1875,0.0,0.0,0.0,37.856,0.0,0,0,0.0,0,0,0.060381741,0.060381741,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:37.952000,12.11.csv,Audio File 12.mp3,-0.226641268,-0.359573975,Red,Audio File 12,117.1875,0.0,117.1875,0.0,0.0,0.0,37.952,0.0,0,0,0.0,0,0,-0.406477201,0.406477201,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:37.987000,12.1.csv,Audio File 12.mp3,0.37963644,-0.095029946,Blue,Audio File 12,117.1875,0.0,117.1875,0.0,0.0,0.0,37.987,0.0,0,0,0.0,0,0,0.264544029,0.264544029,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:38,12.8.csv,Audio File 12.mp3,0.327083631,-0.026259455,Blue,Audio File 12,117.1875,0.0,117.1875,0.0,0.0,0.0,38.0,0.0,0,0,0.0,0,0,0.068770492,0.068770492,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:38.101000,12.9.csv,Audio File 12.mp3,0.239564007,0.214749536,Green,Audio File 12,117.1875,0.0,117.1875,0.0,0.0,0.0,38.101,0.0,0,0,0.0,0,0,0.241008991,0.241008991,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:38.282000,12.13.csv,Audio File 12.mp3,-0.304888508,0.04974271,Yellow,Audio File 12,117.1875,0.0,117.1875,0.0,0.0,0.0,38.282,0.0,0,0,0.0,0,0,-0.165006826,0.165006826,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:38.380000,12.19.csv,Audio File 12.mp3,0.403721237,-0.249322911,Blue,Audio File 12,117.1875,0.0,117.1875,0.0,0.0,0.0,38.38,0.0,0,0,0.0,0,0,-0.299065621,0.299065621,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:39.517000,12.15.csv,Audio File 12.mp3,0.165584416,0.607142857,Green,Audio File 12,117.1875,0.0,117.1875,0.0,0.0,0.0,39.517,0.0,0,0,0.0,0,0,0.856465768,0.856465768,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:39.522000,12.19.csv,Audio File 12.mp3,0.306836948,0.045733788,Green,Audio File 12,117.1875,0.0,117.1875,0.0,0.0,0.0,39.522,0.0,0,0,0.0,0,0,-0.561409069,0.561409069,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:39.647000,12.4.csv,Audio File 12.mp3,0.006451613,0.214645161,Green,Audio File 12,117.1875,0.0,117.1875,0.0,0.0,0.0,39.647,0.0,0,0,0.0,0,0,0.168911373,0.168911373,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:39.653000,12.12.csv,Audio File 12.mp3,0.427856964,-0.269267317,Blue,Audio File 12,117.1875,0.0,117.1875,0.0,0.0,0.0,39.653,0.0,0,0,0.0,0,0,-0.483912478,0.483912478,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:39.664000,12.6.csv,Audio File 12.mp3,-0.00756158,0.192574529,Yellow,Audio File 12,117.1875,0.0,117.1875,0.0,0.0,0.0,39.664,0.0,0,0,0.0,0,0,0.461841846,0.461841846,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:40.221000,12.14.csv,Audio File 12.mp3,0.272708202,-0.21013788,Blue,Audio File 12,117.1875,0.0,117.1875,0.0,0.0,0.0,40.221,0.0,0,0,0.0,0,0,-0.402712409,0.402712409,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:40.651000,12.12.csv,Audio File 12.mp3,0.392848212,-0.039209802,Blue,Audio File 12,117.1875,0.0,117.1875,0.0,0.0,0.0,40.651,0.0,0,0,0.0,0,0,0.170928077,0.170928077,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:40.735000,12.19.csv,Audio File 12.mp3,0.324452273,0.243906198,Green,Audio File 12,117.1875,0.0,117.1875,0.0,0.0,0.0,40.735,0.0,0,0,0.0,0,0,0.283116001,0.283116001,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
000:00:40.831000,12.2.csv,Audio File 12.mp3,-0.007185069,0.312963662,Yellow,Audio File 12,117.1875,0.0,117.1875,0.0,0.0,0.0,40.831,0.0,0,0,0.0,0,0,0.069057463,0.069057463,Small Change (0-5%),No Change,0.4763358778785244,0.3629343629259552
